Date,0138.KL,0166.KL,1023.KL,1066.KL,1082.KL,1155.KL,1295.KL,1562.KL,1619.KL,1818.KL,1961.KL,2445.KL,2488.KL,3182.KL,3816.KL,4197.KL,4677.KL,4707.KL,4715.KL,4863.KL,5168.KL,5183.KL,5211.KL,5216.KL,5225.KL,5285.KL,5296.KL,5347.KL,5681.KL,5819.KL,6012.KL,6033.KL,6742.KL,6888.KL,6947.KL,7084.KL,7106.KL,7113.KL,7203.KL,7277.KL,fbmklci
2023-06-15,-0.02950089847509816,-0.020305184490200807,0.0020019813578269767,0.0,0.009174335758216199,0.0,0.007822750302903135,0.0,0.0,0.006319313705034333,0.0,0.006460507757929419,-0.00993822076346697,-0.01442344389331505,0.002781699319717478,-0.014670188044691562,-0.026668194516291988,0.0,-0.003914004559083438,0.0,0.0,-0.023716596351231297,0.006389846517781835,-0.010810921469523685,0.0,-0.009345985309125098,-0.006309062498279227,-0.009830778029824535,0.0018197906225387004,-0.008565525427250193,0.00732612708344066,0.00590012291225278,0.0,-0.026267914217121064,-0.002322977265725661,-0.0036967597118969507,-0.0054204976806155125,-0.01818231014473456,0.0,-0.004640323938250885,-0.002667051393195664
2023-06-16,0.023670381811551088,-0.011050011550090525,-0.004008094749533217,0.0037453961555900875,0.013605652055778678,-0.003494424908056785,0.005181304058932218,0.0,-0.0071684596785383855,-0.02713667707608535,0.0,-0.05289241080386237,-0.012345789702434481,0.05189851403132494,0.0,0.0,0.05264376174364244,0.0,0.0,0.0,-0.06006419353165353,-0.016129375332735476,0.006349275484768466,0.0,0.02721248697600669,0.00234468246476888,-0.02564250189275943,0.009830778029824553,0.024249081066771868,-0.00539066305103712,0.1017042006988981,-0.005900122912252813,0.007722048346490828,0.007575877860539281,0.0,0.0,-0.005448737153848685,-0.11149547652376933,0.0,0.00464032393825099,0.004966913167310697
2023-06-19,0.005830516663547264,0.018349117943416617,0.019881390202337864,0.0,-0.013605652055778598,0.009291511099745017,0.0,0.0,0.007168459678538379,0.008058091787697605,-0.005333340840756195,0.06022512627887044,0.00619186403304673,-0.04466085004447101,0.0013880290084325134,0.01951283490105236,-0.010309454305411183,-0.0007579137783322436,-0.0039291686926888475,-0.004008031457954893,-0.014388771358869857,0.008097125108123972,0.012578719989723893,-0.010929003950151681,-0.006733950417466913,0.01164165146628466,0.025642501892759326,0.002171606366044818,-0.02971841808236572,0.010752765229672797,-0.09443148614025403,-0.005934696017568918,0.0,-0.0037808674356097347,-0.014051651231904154,-0.014925859942391088,-0.02210077450583026,-0.06351343703835631,0.0,-0.023420109692427013,-0.0009222313267697876
2023-06-20,-0.023529921237857306,-0.014652260268226566,0.011741806808728578,0.007448752820670466,-0.001142274917725246,0.0,0.002580725517502768,0.007220123124296887,-0.01438867742006707,0.0032050911170431098,0.005333340840756047,0.003646387140182686,0.006153925669387632,-0.004819242564631415,-0.004169728328149834,0.0,-0.09220612221535256,0.002271958746421573,-0.003944884344246204,0.0040080314579548325,-0.03941396108649874,-0.006472495914862306,0.0,-0.011049840990935826,0.013423023692917741,-0.006968653528287133,-0.02564250189275943,0.0,0.01000452644265766,-0.005362102178635795,0.004819192010898547,0.011834818929821772,-0.08841098420465553,-0.015267435780577564,0.0023556860729158206,0.009354762822074682,-0.011235620925459124,-0.050430862683808544,0.0,-0.01432018033584388,0.0007205494008133475
2023-06-21,0.005934247905475966,0.007353153874900568,0.021175105945621626,0.0,0.006833919697360362,0.01035093062443214,0.007702174070772,0.007168675559770854,0.007220217741528658,0.011137820750840398,-0.002663011709189874,-0.007305928511697147,0.024243522684259323,-0.002418421422222426,-0.0013936806513471017,-0.00970885910645429,0.028013051028012236,-0.010646523448787385,-0.00793643710285164,0.011928385322417271,0.005012594596066241,0.0,0.0,0.027856979725807945,-0.021904946814708306,-0.00467299793799748,0.01929321489025114,-0.0032590638600851498,0.017937639857170767,0.007498895474363043,-0.0024065301985596223,-0.013025741720724938,0.02489755942771456,0.003838819069980774,-0.016607603621728997,-0.0018639509245464993,0.011235620925459251,0.017094391221610612,-0.013986195021697123,0.009569396476381047,0.0036810970453959252
2023-06-22,0.0,-0.003669818343688006,-0.001906778499365458,0.003703672736104292,-0.0068339196973603395,0.0011434521985576017,0.0025542878592110306,-0.007168675559770765,-0.007220217741528678,0.023456819737213176,0.0,-0.006436840227102047,0.0,-0.009732348070545316,0.0,0.0,0.01643872098651575,0.0007641610472639767,-0.020121503378814305,-0.007936245591619347,-0.01511361068829092,-0.006514662187422454,0.0062305967554588315,-0.022223142358296907,0.008481923121790578,-0.007050729070685031,0.0,0.0010874574940403937,-0.02520380854166515,0.01588165714041577,0.007202867445090099,0.003569283053777609,-0.024897559427714586,0.0038240353617419267,0.011890919454840127,-0.0037382879755579815,-0.01690180560091024,-0.02285805841497956,0.0,0.023530569613638898,0.0008752082790236964
2023-06-23,-0.011905225142716844,0.003669818343687934,-0.005741471288833645,-0.0018500137162070277,-0.0034344929396024513,-0.0011434521985575262,-0.010256461929982972,0.0,-0.03690449585022858,-0.01244185397873132,-0.002670329131566231,0.004601939700406524,0.005970225464584601,-0.00244808599599965,0.0027854216598653934,0.0,0.005420042762593359,0.0,0.00809720664354881,-0.00599436568803245,0.005063230790666434,0.008136902832348797,0.0,0.011173267590105462,-0.010186805447947334,0.014052031915041138,0.0,0.0,-0.02492045709932146,-0.012685174324549185,-0.012033764453467618,-0.005955902452161276,0.04919025942805907,0.011385448784464831,0.004716684166888839,0.0018706487240212927,-0.00593379887494205,-0.005797149586626358,0.0,-0.02830391121545308,-0.0027140191111581576
2023-06-26,-0.03658911114590531,-0.007353153874900471,-0.0038462289133300476,0.0018500137162070808,0.0011460816889081106,-0.004587191360249851,-0.005168057346302291,-0.01449296639252354,0.0,-0.0015661092621717507,0.005333340840756047,0.014585317796813909,0.0,-0.009852270697956545,-0.005578776183731254,0.0,0.02666819451629203,0.004573176483389793,-0.008097206643548724,-0.006029965941994201,-0.02557686043198509,0.0016192029217616329,-0.012500178856137115,-0.011173267590105484,0.005106289596169094,-0.011696240255305482,0.012658349500787544,-0.0021760988393869736,0.018518983870520717,0.005304870101719569,0.0,0.0035775421892869034,-0.008032174134410968,-0.011385448784464713,0.011695965158988195,0.0,-0.030214715241369115,-0.035506743168116806,0.0,0.02364183706632721,-0.0007264245535916571
2023-06-27,-0.0062300376702813685,-0.02996475415724475,-0.007737124792531646,0.005529915692701913,-0.00920594865903149,0.0011488376684393993,-0.0025939722301324786,-0.029632145985462086,0.0074907360839914896,0.00780655418085636,-0.008010681455880141,0.005415287471001691,-0.00597022546458446,0.00985227069795643,0.001397728815657418,0.0,0.005249399075757768,-0.007633517374175403,-0.008163306991253056,0.0020139948802981823,-0.005194807927577691,-0.008123353644956654,0.0,0.011173267590105462,-0.01195571836322013,0.002350254946180473,-0.012658349500787687,0.001088641345346499,0.030715971325036152,0.00211431890932584,-0.02451114332872428,-0.0023835842277752013,0.008032174134411046,0.003809570923925455,0.0,0.0018676392515365923,0.0,0.0,0.020906745560016118,0.0,-0.0022617542137777094
2023-06-28,-0.057894747049868474,0.026267896482054843,0.0,-0.0036832106028068766,0.020595754452401593,0.0022935925134238565,0.005181304058932218,-0.031009601281234395,0.0,0.0031054698149561755,0.002677340615124073,-0.002703978072680673,0.0,0.0145988554887674,0.0013956257082084302,0.004866212250093455,0.0460439254918524,0.0007659170419387898,0.012220216695800782,0.002010165560975673,-0.005221870630441004,-0.0065468150815046425,0.0,-0.011173267590105484,0.008554311093207834,-0.004706046605915989,0.006349287002508302,-0.019780873555340736,-0.024314498096235388,-0.00211431890932589,0.014778701772725947,0.0011926614368718443,0.02371653370027374,0.015094589918256286,-0.007000865710178699,0.0,-0.012345391563752382,-0.018237542696402233,0.0,0.009302398087376821,0.0011747318692711018
2023-06-30,-0.006644168969578916,0.014706224351237692,-0.017629931499281604,0.0018434084626452977,0.0,-0.011520866803931279,-0.005181304058932164,0.046161423429088966,0.0,-0.001551697241941661,-0.0026773406151239607,-0.009066243870474866,-0.0029984113451884506,-0.019512761882340374,-0.0013956257082084077,-0.004866212250093362,0.03922066169240961,0.0030581254509019612,-0.004056909704547753,-0.014155874175671821,-0.010526393932922533,-0.014888506315815755,-0.006309137889045732,0.0,0.003401407270012246,-0.02145470085623564,0.006309062498279288,0.004429793422556339,0.011780882992028844,0.003169804344323973,0.002441856577466133,-0.0047789483782346084,0.01550419107632283,-0.007518712057716947,-0.03819078379829802,0.0,-0.006231083416239424,-0.006153825529265962,0.0,-0.047402206207261766,-0.008455551146445665
2023-07-03,-0.013423382619813634,0.0036428935921789057,0.019569888103809437,0.003676332636534664,-0.0068182081636535405,0.013809080180875408,0.023107576999465727,0.022306043472204422,0.022141125175237693,0.0015516972419416508,0.018592780679349517,0.015364190051527709,0.017857710320103783,0.014670118898796346,0.005571005679272849,0.0145281677077778,0.0377404573157207,0.006088460001816095,0.0,0.006091183735925266,0.07637284498580117,0.019802569288166583,0.006309137889045722,-0.011299521495732458,-0.0016991728482827683,0.04014708139320523,0.018692145254569772,0.005509552927553273,0.008075454768795821,-0.003169804344323942,-0.002441856577466064,0.010720695402382659,0.007662874963758967,0.0,0.012091774488433203,0.00928506774611958,0.030772701748581238,0.04230239373555889,-0.006920550538319076,0.03809980811988497,0.013857372665156414
2023-07-04,0.0,0.0,0.007722076251678874,0.001833163834142376,-0.002283186379022269,-0.005730643558807294,-0.007643373352258956,0.0,-0.007326103032476479,0.0,0.0026281537544739055,-0.0008971884966194172,-0.0029542006302887024,-0.01713618873331216,-0.016807075932625454,-0.014528167707777899,-0.00930234965738724,0.0,0.0,0.002022250725631081,-0.0049138249795448,-0.014814979416505251,-0.012658413373814225,0.011299521495732545,-0.008539699737224475,-0.0046403486219285086,-0.01869214525456979,0.0032912433894873878,-0.008075454768795724,-0.0010586119537883978,-0.004902072512429192,0.0011838717843242268,-0.031010245824912696,-0.0037808674356097347,0.009569654659410056,-0.0018500197012565384,0.0,0.0,0.0,0.013921404399373965,-0.002438710716037027
2023-07-05,0.0,-0.0036428935921789017,-0.0038536401276963186,-0.0073529049333223755,-0.0011434604829667044,0.0,-0.0025607586169108516,0.0,0.0,-0.006220950847314876,0.007843203371162226,0.030064037217088148,0.0,0.004926136702618257,-0.002828913396172194,0.004866212250093455,0.0,-0.011446161073734008,0.004056909704547725,-0.01629357103728052,0.0,-0.006655747867290078,0.012658413373814301,0.011173267590105462,0.0,0.016147728576759453,-0.03846622087596029,-0.005491517777472745,-0.014519240750191894,0.0,-0.004926087853745968,0.0011829137912718586,0.01562532251466293,-0.007604581348854973,0.0,-0.020580971473440235,0.006041360781191469,0.0,-0.013986195021697123,-0.013921404399373996,-0.0018616847779912868
2023-07-06,-0.013605936550160576,-0.003656212801147265,0.005774960977351331,0.0,-0.01382522767150056,0.003442430181863223,-0.005141415453861204,-0.007380166118586856,0.02181895536500457,0.0015589537934465338,0.0,-0.005240112597730146,0.0058996996591799775,0.007343906802574804,0.0,0.0,-0.009389876854596878,0.002299575621016041,0.008064555386500267,-0.006179232307570783,0.01951265930472693,-0.0033445176252975832,-0.006309137889045732,0.011049874768191331,-0.005159148121254298,-0.020809833634884332,0.0,-0.0011018370638321915,-0.0018297800751770617,0.002116443085439959,-0.007434999393656846,-0.0011829137912717858,-0.015625322514662917,-0.0076628544317225685,-0.02166142914784331,0.005655111531049109,0.0,0.005899683648376182,0.0,0.0,-0.0028460298237949016
